Unique id,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,CSAT Score,channel_name_Inbound,channel_name_Outcall,category_Feedback,category_Order Related,category_Payments related,category_Product Queries,category_Refund Related,category_Returns,category_Shopzilla Related,Sub-category_Delayed,Sub-category_Exchange / Replacement,Sub-category_Fraudulent User,Sub-category_General Enquiry,Sub-category_Installation/demo,Sub-category_Invoice request,Sub-category_Missing,Sub-category_Online Payment Issues,Sub-category_Order status enquiry,Sub-category_Priority delivery,Sub-category_Product Specific Information,Sub-category_Refund Enquiry,Sub-category_Return cancellation,Sub-category_Return request,Sub-category_Reverse Pickup Enquiry,Sub-category_Shopzila Premium Related,Sub-category_UnProfessional Behaviour,Sub-category_Wrong,Supervisor_Aiden Patel,Supervisor_Alexander Tanaka,Supervisor_Amelia Tanaka,Supervisor_Ava Wong,Supervisor_Brayden Wong,Supervisor_Carter Park,Supervisor_Charlotte Suzuki,Supervisor_Dylan Kim,Supervisor_Elijah Yamaguchi,Supervisor_Emily Yamashita,Supervisor_Emma Park,Supervisor_Ethan Nakamura,Supervisor_Ethan Tan,Supervisor_Harper Wong,Supervisor_Jackson Park,Supervisor_Landon Tanaka,Supervisor_Lucas Singh,Supervisor_Madison Kim,Supervisor_Mason Gupta,Supervisor_Mia Patel,Supervisor_Nathan Patel,Supervisor_Noah Patel,Supervisor_Oliver Nguyen,Supervisor_Olivia Suzuki,Supervisor_Olivia Wang,Supervisor_William Park,Supervisor_Wyatt Kim,Supervisor_Zoe Yamamoto,Manager_Jennifer Nguyen,Manager_John Smith,Manager_Michael Lee,Manager_Olivia Tan,Manager_William Kim,Tenure Bucket_31-60,Tenure Bucket_61-90,Tenure Bucket_>90,Tenure Bucket_On Job Training,Agent Shift_Evening,Agent Shift_Morning,Agent Shift_Split
27c2659e-df10-4bac-af87-da3fae75a8b2,No ,107f7d8a-6126-4c7b-8680-4fdc1a80fd30,09/08/2023 11:57,14/08/2023 18:07,14/08/2023 19:34,14-Aug-23,SALON,Electronics,899.0,361.0,63,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
b2662fb2-7c83-4f86-bc51-3c156a551532,,,,14/08/2023 14:19,14/08/2023 14:26,14-Aug-23,,,,848.0,42,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
af113d9f-c1bd-4fcc-935b-3e43fc4b7d67,,,,14/08/2023 13:31,14/08/2023 13:38,14-Aug-23,,,,230.0,42,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
351b7c83-f5c9-4abf-912e-900cbacdb757,The executive was so polite and helpful. He helped me throughout the whole process for creating a new return.Thank You so much.,,,14/08/2023 18:24,14/08/2023 19:02,14-Aug-23,,,,918.0,45,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
f997b25a-57c0-4c36-b833-903a9c8db5ff,,f2e1aad5-4a1c-4325-afc4-2a35fae8d699,10/08/2023 17:36,14/08/2023 17:51,14/08/2023 17:54,14-Aug-23,GAUTAM BUDDHA NAGAR,Electronics,899.0,497.0,33,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
122c315b-eaba-44be-b4cc-a2bf6270a0aa,,e995004c-ea47-4824-b8fa-ef70f5232a28,06/08/2023 19:42,14/08/2023 18:11,14/08/2023 19:48,14-Aug-23,DUMKA,Electronics,999.0,760.0,72,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
79ceb3bf-7088-4ffd-bc4f-8e573aa0bc27,,,,14/08/2023 16:41,14/08/2023 18:12,14-Aug-23,,,,492.0,79,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ed30ab96-be32-4103-9b40-ce4342085c95,,e5e79f2e-dce8-45ef-a5b9-392f860aff84,09/08/2023 00:58,12/08/2023 11:56,14/08/2023 12:48,14-Aug-23,HOWRAH,Electronics,899.0,290.0,32,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
f5b9f8d9-05d1-4e67-b5dd-01b37b0a71b6,Shopzilla should provide all good equipments . Some faculty material may cause tension in customer's mind like this mixer grinder ,4660b47e-c6ec-4cf0-9b05-56c9386fe99d,03/08/2023 19:11,14/08/2023 13:49,14/08/2023 13:52,14-Aug-23,NALBARI,Home Appliences,999.0,301.0,79,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
c0fbd050-d1ee-43ef-9b62-256a2feb370a,,,,14/08/2023 12:38,14/08/2023 12:42,14-Aug-23,,,,599.0,62,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0a1731c9-5cc1-4fa2-8a13-92f40a071b34,,f14d842e-090b-4c62-9f0a-df0cef035726,04/08/2023 16:34,14/08/2023 12:28,14/08/2023 12:32,14-Aug-23,PATNA,Electronics,949.0,448.0,55,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3227ba63-d574-4e59-91ea-73a0d7bfed6b,Very good ,,,14/08/2023 19:20,14/08/2023 19:23,14-Aug-23,,,,462.0,51,5,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
99404533-a4b6-47c7-a80c-d9220a763ba1,,67a88bed-484c-4c0c-82e8-c164b9294ab9,11/08/2023 04:09,14/08/2023 11:28,14/08/2023 11:34,14-Aug-23,BANGALORE,Electronics,899.0,873.0,17,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0bc9b461-b08d-453a-b2e2-8a5866a52e81,,,,14/08/2023 13:06,14/08/2023 13:10,14-Aug-23,,,,550.0,54,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
9251fe72-9636-4a9e-a866-48a4c66563c5,Good ,,,14/08/2023 11:34,14/08/2023 11:36,14-Aug-23,,,,1277.0,63,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
81ababd1-0634-4126-9f1b-5dd0493a60f9,,9c623821-7f14-40dc-992e-dcc0c54e9b49,24/07/2023 12:57,14/08/2023 12:27,14/08/2023 12:35,14-Aug-23,KOLKATA,Electronics,999.0,419.0,32,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
473de3fb-934b-4dd4-8f9d-91559ce291a8,Great experience in solving issue ,44f1503a-3f73-44eb-a311-d7584df3b815,07/08/2023 21:29,14/08/2023 18:07,14/08/2023 18:10,14-Aug-23,BAGHPAT,Electronics,999.0,398.0,43,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1e21450b-e512-4958-bf6f-f23bcba5d8aa,,,,14/08/2023 10:50,14/08/2023 10:58,14-Aug-23,,,,1094.0,47,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
96444d43-87bf-4ecc-9a79-c9956e4c817e,,,,14/08/2023 17:59,14/08/2023 19:19,14-Aug-23,,,,645.0,43,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
f4ba390e-527a-40c3-9a67-d99413704810,Vary vary good ????,,,15/08/2023 17:58,16/08/2023 12:21,16-Aug-23,,,,962.0,9,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
f5d14e4b-22a1-46c8-be22-d647626536a0,,ba090950-5778-45ce-a17e-a6ef7e4ccc85,11/08/2023 12:45,16/08/2023 14:10,17/08/2023 09:03,17-Aug-23,PATNA,Electronics,669.0,374.0,65,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
abf0ff85-b805-491c-a68d-b23da5890ba1,,bf952bf2-3613-4eed-8831-0ab25867a894,,17/08/2023 10:49,17/08/2023 10:50,17-Aug-23,,,,746.0,29,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1689d9f3-aba7-48c1-b32c-1978c26e2547,,269ae776-181d-4446-94bc-2906d7200d79,,17/08/2023 22:49,17/08/2023 22:54,17-Aug-23,,,,176.0,64,5,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
534653f7-b16d-450a-b3d4-f6de198b9f1a,,41c53d64-4f19-4c98-a7b7-b7d9a5b381a7,,17/08/2023 15:11,17/08/2023 18:10,17-Aug-23,,,,410.0,77,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2e405c0f-12ab-464a-957e-43f3e126e08d,For customer support I am solve my problem to return item,f0eb0e47-74e1-4ced-85cd-b94ce7daa87b,,16/08/2023 11:18,17/08/2023 12:21,17-Aug-23,,,,538.0,53,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
f18d9405-0004-4ed8-af57-3e5a415d40e7,,05d1b441-4112-439d-8f90-6ad1049355e9,08/08/2023 13:35,18/08/2023 10:10,18/08/2023 10:14,18-Aug-23,DEHRADUN,Electronics,899.0,363.0,32,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
e5cf1652-4179-4725-af61-bb903f3299ac,,1521da9e-f818-41ab-9f49-a2efe19aaa48,,18/08/2023 11:19,18/08/2023 11:27,18-Aug-23,,,,646.0,2,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ce3a498d-727a-4378-9b2f-519fb1e85c12,Good ,eadb0b0e-4c5c-4105-a458-f0ad7a1f0b1d,09/08/2023 12:45,18/08/2023 19:12,18/08/2023 19:16,18-Aug-23,ROORKEE,Electronics,899.0,45.0,35,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
98105df6-15f2-4e73-a593-38138e4fdee4,Apse bat karke bahot hi   apka ,d7dc9ec3-c5e4-4f30-b1fa-54ca1545c4e5,06/08/2023 10:13,17/08/2023 15:46,18/08/2023 10:44,18-Aug-23,RAYAGADA,Electronics,775.0,413.0,2,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
fa2278cf-6df8-446b-a876-982ea0e6e6bc,Super ,9a67fc0c-6958-4eb7-96cf-3398d42841df,,18/08/2023 14:55,18/08/2023 15:02,18-Aug-23,,,,182.0,72,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
8316b00f-bd4e-43c9-96e0-5e028c85644a,Thanks sir,93a20c6f-9436-4df0-8147-079b31e3f9c8,,18/08/2023 13:36,18/08/2023 13:40,18-Aug-23,,,,167.0,55,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
d148e334-561c-4f1c-8339-0a27cf9921fb,,29c2264b-eb92-4c5f-9b92-3435a62cd872,,18/08/2023 12:02,18/08/2023 12:07,18-Aug-23,,,,422.0,75,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
66b067d8-cbb0-4d92-ad94-9b9fc760e269,Very nice ,73cf3e01-19dd-4747-b1da-edb624639e62,04/08/2023 23:05,18/08/2023 12:33,18/08/2023 12:37,18-Aug-23,NEEMRANA,Electronics,643.0,227.0,79,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
01cef62a-6ff8-4fb7-a3a9-07bb82b0cf0d,,8dfa48f8-dbca-4deb-ac7e-77507d4e0473,04/08/2023 18:42,17/08/2023 15:53,19/08/2023 09:48,19-Aug-23,DUMKA,Electronics,999.0,393.0,16,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
89b8ba13-fa38-4ed9-8c67-b0ee610cac30,It's good,28b67f05-6f59-4d63-a873-d49396a9e87b,13/08/2023 22:07,18/08/2023 15:53,18/08/2023 15:58,18-Aug-23,NAMAKKAL,Electronics,699.0,343.0,63,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
39b135bc-f697-4bb4-8e81-6d9af63e0beb,,6d955045-92ef-4ae7-9eb1-33a419aca6b3,,18/08/2023 13:58,18/08/2023 13:59,18-Aug-23,,,,502.0,8,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8f45648c-878a-4edb-8806-ed14fb9c696a,,2cd9b930-584e-4118-b0d1-99d512555a8a,,18/08/2023 17:38,18/08/2023 17:41,18-Aug-23,,,,202.0,72,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
7905b6ac-e5c0-45e5-a71c-989d6050ceef,Excellent ,025b5c51-2942-4404-9bfd-27263cb3c829,01/08/2023 21:16,18/08/2023 11:01,18/08/2023 11:03,18-Aug-23,MUMBAI,Electronics,899.0,282.0,33,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
ba866b6c-627b-43b8-a29d-32df46452fea,,a6a9875c-cd43-42f3-9a14-89fd70a90548,08/08/2023 12:51,17/08/2023 16:20,19/08/2023 04:58,19-Aug-23,GREATER NOIDA,Electronics,899.0,719.0,75,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0954ec1b-d660-4737-a90b-8f8778e547c8,,abe70ac5-64df-49fe-a4a4-2dbf9b34895a,,18/08/2023 13:21,18/08/2023 14:50,18-Aug-23,,,,502.0,2,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
41d9678b-6f16-4940-9e22-62b173fb8f15,,e4df787d-b947-4c7b-b3eb-6c743cf665cc,,18/08/2023 15:55,18/08/2023 16:01,18-Aug-23,,,,386.0,79,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
94e83ff7-d920-4b6c-a590-afadb71f85e4,Good,0b9e04b3-50d8-473c-bc58-3b0269ed8034,05/08/2023 17:37,18/08/2023 16:28,18/08/2023 16:39,18-Aug-23,KURNOOL,Electronics,899.0,299.0,77,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
f9af8085-e991-4205-8804-caefe6194040,Only one request time is more important ,63e80be2-2f80-4c8c-b516-2166d759f92f,06/08/2023 12:02,18/08/2023 11:48,18/08/2023 11:50,18-Aug-23,DEOGHAR,Electronics,899.0,312.0,77,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
4ca43ec3-3419-410f-81ab-f24293a1e1e4,Nice ,822a54a4-c290-4a34-8983-e20bf3880232,,18/08/2023 16:41,18/08/2023 16:46,18-Aug-23,,,,457.0,22,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
b6501670-1fcc-49cb-8ab6-95fd411fc851,Excellent ,4f863da4-fd0b-4ad0-ab2f-a7ad93a20157,08/08/2023 21:50,18/08/2023 18:43,18/08/2023 19:00,18-Aug-23,GHAZIABAD,Electronics,899.0,216.0,33,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
d2ccbd0b-0fc1-4423-a502-3a43e3ead27c,,79306db8-ccde-409a-98ac-acce647756d6,13/08/2023 17:38,18/08/2023 20:44,18/08/2023 22:22,18-Aug-23,LUCKNOW,Electronics,899.0,264.0,46,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
39bd727b-511d-431a-a778-5e8fef7173df,,af33d3b1-4642-41b9-8365-b321515f55d0,08/08/2023 08:21,17/08/2023 11:34,18/08/2023 07:59,18-Aug-23,JAIPUR,Electronics,678.0,501.0,19,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
bf93595b-5e48-4541-afab-891a1228699e,,47134774-9c94-4050-8cbc-ba9ff0be03ae,,18/08/2023 11:50,18/08/2023 13:37,18-Aug-23,,,,299.0,24,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
cc54c9f4-580c-43e5-9892-31d5377235e2,,41c0c9fc-99e9-4827-94d6-7511bcb6b5ae,,18/08/2023 10:58,18/08/2023 11:04,18-Aug-23,,,,291.0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
b5e75d38-8f49-455e-890c-d35a02cde666,Very nice service no improvement required ??,b10ec80b-2668-4e73-8575-b89ce57496b5,,18/08/2023 20:48,18/08/2023 20:53,18-Aug-23,,,,252.0,30,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
93291d71-99de-4674-b175-cbd701088c50,,cc64fd49-dc50-4c93-bb7e-943e6cbdf1b2,04/08/2023 09:13,18/08/2023 14:35,18/08/2023 14:47,18-Aug-23,DHANBAD,Electronics,899.0,436.0,53,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
6bffa29d-b19e-402f-b0dc-8dfe1739e91b,,ce35e39f-dea9-4c7a-a478-98d3566f51d3,,18/08/2023 15:14,18/08/2023 15:39,18-Aug-23,,,,507.0,55,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
45410ea9-909f-48b8-9a36-1c0947290d6b,,f78f44cf-d595-4550-89c7-117202e90792,,18/08/2023 11:16,18/08/2023 11:20,18-Aug-23,,,,508.0,14,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3f7be180-78cc-45fe-9360-44478d2c75d4,Request you to send my order fastly,231b1af5-9fc1-42a7-91bc-832dc19024a9,,18/08/2023 13:08,18/08/2023 18:54,18-Aug-23,,,,407.0,75,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
