Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
130,2,True,True,False,Jeyhoon,5200000000.0,173333.2613737615
73,2,True,False,False,Central Janatabad,2750000000.0,91666.62855229779
70,2,True,True,True,East Ferdows Boulevard,2750000000.0,91666.56762991626
120,3,True,True,True,Shahr-e-Ziba,4530000000.0,151000.1782896195
79,2,True,True,True,Persian Gulf Martyrs Lake,2500000000.0,83333.31676405642
90,2,True,True,True,Shahrake Qods,980000000.0,32666.68332909237
128,2,False,True,False,Parand,950000000.0,31666.66024210765
75,2,True,True,True,Southern Janatabad,2300000000.0,76666.73804894033
94,2,True,True,True,Taslihat,2650000000.0,88333.19641024507
106,2,True,True,True,Pakdasht,900000000.0,29999.984914627938
72,2,True,True,True,Punak,2300000000.0,76666.68736075718
208,2,True,True,False,Persian Gulf Martyrs Lake,11500000000.0,383333.3500061458
126,3,True,True,True,Zafar,7676000000.0,255866.81312646746
105,2,True,True,False,Rudhen,1100000000.0,36666.805679808254
216,4,True,True,False,Andisheh,5700000000.0,190000.14381523817
92,2,False,True,True,Kazemabad,3000000000.0,99999.92687951434
80,2,True,True,True,Si Metri Ji,1410000000.0,47000.07212370962
130,1,True,True,False,Damavand,8500000000.0,283333.2795142382
300,4,True,True,True,Tajrish,9000000000.0,300000.06880944903
73,2,True,True,True,Persian Gulf Martyrs Lake,2200000000.0,73333.2534783374
100,2,False,True,True,Shahedshahr,700000000.0,23333.310409881866
80,2,True,True,False,Islamshahr,1100000000.0,36666.62749318892
105,2,True,True,True,Feiz Garden,4550000000.0,151666.733080772
59,1,True,True,True,Narmak,2100000000.0,69999.90986521442
41,1,True,True,False,Si Metri Ji,780000000.0,25999.88532151474
85,2,True,True,True,Zafar,5000000000.0,166666.46550540897
66,1,False,True,False,Shahran,1850000000.0,61666.735170319895
90,2,True,True,True,Ekhtiarieh,6000000000.0,200000.03142296264
78,2,False,False,True,Parand,405000000.0,13499.987912207695
113,2,True,True,False,Islamshahr,1520000000.0,50666.49813345751
88,2,True,True,True,Central Janatabad,4000000000.0,133333.4798465677
96,2,False,False,False,Haft Tir,2850000000.0,94999.70378241377
180,5,True,True,False,Shahrake Gharb,28800000000.0,959999.9669292003
59,2,False,True,False,Karoon,1070000000.0,35666.80600753757
58,2,False,True,True,Qasr-od-Dasht,1270000000.0,42333.328518730574
46,1,False,True,False,Jeyhoon,1013000000.0,33766.64536849656
67,1,True,True,True,Shams Abad,2600000000.0,86666.63176585498
57,2,False,False,False,Salsabil,1090000000.0,36333.321270878485
95,2,True,True,True,Central Janatabad,4000000000.0,133333.2049137461
73,1,True,True,True,Pakdasht,480000000.0,15999.984623512944
87,2,True,True,True,Pardis,658000000.0,21933.180245919997
122,4,True,False,True,Keshavarz Boulevard,2420000000.0,80666.75207889065
50,1,False,False,False,Karoon,1000000000.0,33333.24358541605
62,1,False,False,False,Karoon,1020000000.0,33999.97455841584
86,2,True,True,True,Pasdaran,5400000000.0,179999.93923746105
53,1,False,False,False,Jeyhoon,900000000.0,30000.098616531064
100,2,True,True,True,Persian Gulf Martyrs Lake,435000000.0,14500.093688941779
55,1,True,True,False,Robat Karim,305000000.0,10166.526676157313
58,1,False,False,True,Parand,305000000.0,10166.611718057959
78,2,True,True,False,Islamshahr,1000000000.0,33333.25850309939
145,3,True,True,True,Elahieh,10150000000.0,338333.3540591965
110,2,True,True,True,Yousef Abad,6000000000.0,199999.88380588678
64,1,True,True,True,Robat Karim,350000000.0,11666.552562434646
86,2,False,True,False,East Pars,1204000000.0,40133.19184932779
75,2,False,False,False,Damavand,520000000.0,17333.269238943863
110,2,True,True,True,Feiz Garden,4550000000.0,151666.43533496914
71,2,False,False,False,West Ferdows Boulevard,2000000000.0,66666.80179292288
90,2,True,True,True,Southern Janatabad,3750000000.0,125000.08211806485
63,1,True,False,True,Pirouzi,2153000000.0,71766.95540454962
50,0,True,True,True,Northern Chitgar,345000000.0,11500.100557922618
85,2,True,False,True,Pardis,730000000.0,24333.249403794427
83,2,True,True,True,Pasdaran,4700000000.0,156666.49076797615
175,3,True,True,True,Elahieh,17500000000.0,583333.2678373634
57,1,True,True,True,Pasdaran,3700000000.0,123333.30973189848
66,2,False,False,False,Feiz Garden,1750000000.0,58333.187922222525
74,2,True,True,True,Shahran,2390000000.0,79666.6854573932
45,1,True,False,True,Ray - Pilgosh,990000000.0,32999.96254625154
78,2,True,True,True,Ekhtiarieh,4700000000.0,156666.6863994321
75,2,False,True,True,Parand,280000000.0,9333.394056002231
103,2,True,True,True,Islamshahr,1442000000.0,48066.69312185337
61,1,False,False,False,Feiz Garden,1800000000.0,60000.007514817014
124,3,True,True,True,Shahr-e-Ziba,3900000000.0,130000.01373622393
62,1,False,False,False,Damavand,710000000.0,23666.762953372643
110,2,True,True,True,Gholhak,7000000000.0,233333.2326144942
180,3,True,True,True,Pasdaran,13000000000.0,433333.2615775012
40,1,True,True,False,Andisheh,260000000.0,8666.620590168795
95,2,True,True,True,Republic,1450000000.0,48333.314259638486
104,2,True,True,False,Tehran Now,2200000000.0,73333.14932861627
37,1,True,True,False,Andisheh,345000000.0,11500.094220574889
60,1,True,True,False,Shahryar,600000000.0,19999.917319490567
69,2,True,True,True,Shahran,2600000000.0,86666.73301530267
700,3,True,True,False,Damavand,7000000000.0,233333.35719997837
60,1,True,True,True,Northern Chitgar,875000000.0,29166.780089184336
95,2,True,False,True,Niavaran,9000000000.0,300000.0721196283
51,1,True,True,False,Andisheh,670000000.0,22333.26860956744
106,2,True,True,True,Zargandeh,5600000000.0,186666.79118161352
100,2,True,True,True,Narmak,3200000000.0,106666.61283732635
80,2,True,True,True,Koohsar,2400000000.0,80000.00916567972
78,2,True,True,True,Ghiyamdasht,640000000.0,21333.500460852378
90,2,True,True,True,Damavand,1350000000.0,45000.11629013756
95,2,False,True,True,Saadat Abad,9500000000.0,316666.883499113
86,3,False,True,True,Parand,330000000.0,10999.984822011747
65,1,True,True,True,Golestan,360000000.0,11999.93571840671
102,1,False,True,False,Islamshahr,1650000000.0,54999.99744833183
75,2,True,True,True,Southern Janatabad,2700000000.0,90000.00173850555
150,5,True,True,False,Shahr-e-Ziba,10700000000.0,356666.6327341201
60,1,True,True,True,Parand,390000000.0,13000.065585520677
72,1,True,True,True,Elahieh,8250000000.0,275000.012878052
93,2,False,False,False,Pirouzi,5500000000.0,183333.32649192223
106,2,True,True,True,Gholhak,6400000000.0,213333.2121735645
48,1,False,True,False,Shahedshahr,210000000.0,6999.996841839273
75,2,True,True,False,Southern Janatabad,2100000000.0,70000.04062352977
163,2,True,True,True,Farmanieh,9780000000.0,325999.91806632926
138,3,True,True,True,Kahrizak,1242000000.0,41399.950934185516
119,2,True,True,True,Shahran,4000000000.0,133333.46005828108
65,2,True,True,True,Abazar,2500000000.0,83333.44829499631
57,1,False,False,True,Pakdasht,450000000.0,14999.989337264586
74,2,False,True,True,Telecommunication,780000000.0,25999.97972187179
119,3,True,True,True,Shahran,5500000000.0,183333.38266076642
75,2,False,True,True,Parand,280000000.0,9333.384946811848
68,1,False,False,False,Islamshahr,815000000.0,27166.768244832783
180,4,True,True,True,Northern Chitgar,2720000000.0,90666.80514350874
70,1,True,True,True,Hakimiyeh,2310000000.0,76999.83039146378
58,1,False,False,False,Parand,255000000.0,8499.958349013768
60,1,True,True,True,Qasr-od-Dasht,1985000000.0,66166.73776136253
88,2,False,True,False,Air force,2500000000.0,83333.39289176247
82,2,True,True,True,Shahran,2800000000.0,93333.44768543278
63,1,True,True,True,Ray,1134000000.0,37799.9685476452
120,3,True,True,True,Northern Chitgar,1750000000.0,58333.33147662094
56,1,False,False,False,Republic,1900000000.0,63333.33944974668
75,2,True,False,True,Saadat Abad,3850000000.0,128333.40832403068
60,1,False,True,False,Golestan,420000000.0,14000.106293273764
50,2,True,True,True,Persian Gulf Martyrs Lake,330000000.0,10999.997868340319
253,5,True,True,False,North Program Organization,30360000000.0,1011999.8748885228
111,2,True,True,True,East Ferdows Boulevard,3990000000.0,132999.9060913013
105,3,True,True,True,North Program Organization,5985000000.0,199499.97183042107
92,1,True,True,True,Niavaran,6300000000.0,210000.02344384755
350,4,True,True,True,Gheitarieh,35000000000.0,1166666.502297372
100,2,True,True,True,Mirza Shirazi,4100000000.0,136666.64491793083
150,3,True,True,True,Northern Chitgar,2240000000.0,74666.5353196513
94,2,False,True,False,Northren Jamalzadeh,2400000000.0,80000.06736021274
140,3,True,True,True,Northren Jamalzadeh,6700000000.0,223333.375928729
65,4,True,True,False,Yousef Abad,8500000000.0,283333.3137105804
84,2,True,True,True,Northren Jamalzadeh,2600000000.0,86666.66457615347
114,2,True,True,True,Mehran,6840000000.0,227999.8820315426
114,2,True,True,True,Northren Jamalzadeh,5500000000.0,183333.45073009588
40,1,True,False,True,Northren Jamalzadeh,1500000000.0,50000.0107948444
82,2,False,False,True,Parand,353000000.0,11766.884583099185
87,2,True,True,True,Koohsar,2350000000.0,78333.36341227657
86,2,False,False,True,Parand,470000000.0,15666.768470081615
500,5,True,True,False,Gandhi,70000000000.0,2333333.2662292556
61,1,False,True,False,Shahr-e-Ziba,1490000000.0,49666.70695655607
96,2,True,True,True,Shahr-e-Ziba,5280000000.0,176000.07304269177
90,2,True,True,True,Shahran,3400000000.0,113333.27591652038
135,3,True,True,True,Northren Jamalzadeh,6000000000.0,200000.033157048
58,1,False,False,True,Parand,295000000.0,9833.300119358104
114,2,True,True,True,Gholhak,7550000000.0,251666.60061939794
75,2,False,False,False,Parand,380000000.0,12666.54336805779
90,2,True,True,True,Northren Jamalzadeh,3450000000.0,114999.96187557618
90,2,True,True,True,Shahr-e-Ziba,2900000000.0,96666.68662837542
90,2,True,True,True,Shahr-e-Ziba,2900000000.0,96666.73702774188
100,2,True,True,True,Narmak,3800000000.0,126666.85431267884
82,2,True,True,True,Si Metri Ji,1600000000.0,53333.17100564537
58,2,True,True,False,Andisheh,754000000.0,25133.285870572097
70,2,True,True,True,Karimkhan,3200000000.0,106666.6747378507
110,0,True,True,True,Parand,102000000.0,3399.91399162624
303,5,True,True,False,Argentina,33330000000.0,1110999.9580711632
83,2,False,False,True,Parand,500000000.0,16666.705047103515
75,2,True,True,True,Parand,250000000.0,8333.375945196285
114,2,True,True,True,Mehran,6840000000.0,227999.82146171413
60,2,True,True,False,Central Janatabad,2100000000.0,69999.85216184368
54,1,False,False,False,Parand,260000000.0,8666.73321359195
85,2,True,True,True,,675000000.0,22500.12163085115
75,2,True,True,True,Parand,390000000.0,12999.905673734309
78,2,True,False,True,Parand,400000000.0,13333.213426226828
78,2,False,False,True,Parand,395000000.0,13166.753135960207
95,2,True,True,True,Marzdaran,4085000000.0,136166.6008501178
100,2,True,True,True,Ostad Moein,3150000000.0,105000.07807777407
75,2,False,True,True,Parand,397000000.0,13233.314777495681
114,2,True,True,True,Seyed Khandan,6840000000.0,227999.87884741952
50,1,False,False,False,Malard,250000000.0,8333.278735135207
75,2,True,False,True,Feiz Garden,2700000000.0,89999.93209373181
105,2,True,True,True,Afsarieh,2400000000.0,80000.17449340347
141,3,True,True,True,Shahrake Quds,2115000000.0,70500.04648873313
74,2,False,True,False,Pirouzi,1600000000.0,53333.27253815422
38,1,True,True,False,Fallah,650000000.0,21666.733731761884
80,1,True,True,True,Gheitarieh,850000000.0,28333.36269412234
102,2,True,True,True,Safadasht,938400000.0,31279.979105658193
110,2,True,True,True,Niavaran,10640000000.0,354666.5121234038
98,2,False,False,False,Shahrake Qods,830000000.0,27666.720791508043
57,1,True,True,True,Ostad Moein,1600000000.0,53333.372660877074
45,1,False,True,True,Si Metri Ji,890000000.0,29666.68631358413
105,2,True,True,True,Jeyhoon,2500000000.0,83333.40675032734
135,2,True,True,False,Rudhen,3500000000.0,116666.72703689041
65,1,False,False,True,Saadat Abad,3490000000.0,116333.34799494999
88,2,False,True,True,Shahrake Quds,750000000.0,24999.97446868693
110,2,True,True,True,West Ferdows Boulevard,5050000000.0,168333.44541166635
63,2,True,True,True,Northren Jamalzadeh,2600000000.0,86666.62730094187
94,2,False,True,False,Northren Jamalzadeh,2400000000.0,80000.06591385396
45,1,False,True,False,Karoon,890000000.0,29666.70202473264
40,1,False,True,False,Azarbaijan,1000000000.0,33333.200145984294
100,2,False,False,False,Northren Jamalzadeh,3600000000.0,120000.24068088761
89,2,True,True,False,Amirabad,3500000000.0,116666.46394179006
65,2,True,True,False,Afsarieh,1330000000.0,44333.40536500191
125,2,True,True,True,Central Janatabad,6250000000.0,208333.41006760887
125,2,True,True,True,Central Janatabad,6250000000.0,208333.50039789174
136,3,True,True,True,Pasdaran,7300000000.0,243333.30763885807
150,3,True,True,True,Heravi,7600000000.0,253333.4339136675
55,1,False,True,False,West Ferdows Boulevard,1580000000.0,52666.69423729124
130,3,True,True,True,Seyed Khandan,8450000000.0,281666.53800750076
73,2,False,True,False,West Ferdows Boulevard,1840000000.0,61333.48607757659
85,2,True,True,True,Northren Jamalzadeh,3600000000.0,120000.00485933878
63,1,True,True,True,Ostad Moein,1380000000.0,45999.90713462878
100,2,True,True,True,Tajrish,5700000000.0,189999.93514133885
83,2,True,True,True,Ozgol,55000000.0,1833.3319598399082
110,3,True,True,True,Persian Gulf Martyrs Lake,3150000000.0,104999.91113222165
71,2,True,True,True,North Program Organization,2160000000.0,71999.81338771364
37,1,False,True,False,Hashemi,570000000.0,19000.005454550017
68,1,True,True,True,Persian Gulf Martyrs Lake,2100000000.0,69999.80664554631
78,1,True,True,True,Persian Gulf Martyrs Lake,2450000000.0,81666.44150082511
105,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,108333.28529145893
60,1,True,True,False,Punak,2000000000.0,66666.67692095574
113,2,True,True,True,Karimkhan,3170000000.0,105666.71629501919
300,5,True,True,False,Lavasan,25000000000.0,833333.347898024
50,2,False,True,False,Jeyhoon,730000000.0,24333.409786764136
60,1,False,True,False,Beryanak,830000000.0,27666.78081086408
37,1,False,False,False,Ostad Moein,620000000.0,20666.585676777857
33,1,False,True,False,Beryanak,560000000.0,18666.83279670787
73,2,False,True,True,Jeyhoon,1580000000.0,52666.6153445938
59,1,False,True,False,Beryanak,880000000.0,29333.29562840243
95,2,True,True,True,Qarchak,1450000000.0,48333.2880553965
75,2,False,False,False,Parand,300000000.0,9999.82861840193
65,2,False,True,True,Ostad Moein,1550000000.0,51666.70367126041
52,1,False,True,False,Pirouzi,1250000000.0,41666.758485040795
105,2,True,True,False,Andisheh,1100000000.0,36666.64102929591
50,1,False,True,False,Ostad Moein,850000000.0,28333.353861575397
74,2,True,True,True,Pirouzi,2200000000.0,73333.32944298843
132,3,True,False,True,Southern Suhrawardi,6700000000.0,223333.37325726103
104,2,True,True,True,Mehran,4200000000.0,140000.0273296089
50,1,False,False,False,Jeyhoon,715000000.0,23833.398157737283
55,1,True,True,True,Komeil,1100000000.0,36666.866757181946
46,1,False,False,False,Komeil,700000000.0,23333.1751877723
55,2,False,True,True,Beryanak,1020000000.0,33999.99681868703
108,2,True,True,False,Parand,1150000000.0,38333.40177002309
68,2,True,True,True,Ostad Moein,1970000000.0,65666.5595722939
130,2,True,True,True,Khademabad Garden,1755000000.0,58500.105806500345
" 2,550,000,000 ",2,True,True,True,Central Janatabad,2550000000.0,84999.7956994254
40,1,False,True,False,Tenant,1050000000.0,34999.962057952114
63,1,False,False,True,Tenant,1350000000.0,44999.8104907957
140,3,True,True,True,Mirdamad,8000000000.0,266666.7058434934
42,1,True,True,True,Jeyhoon,900000000.0,29999.922961709475
90,2,True,True,True,Tenant,3150000000.0,105000.07454198593
39,1,True,True,False,Andisheh,550000000.0,18333.416680215316
55,2,True,True,True,Andisheh,450000000.0,15000.059269993022
200,3,True,True,True,Shahrake Gharb,14000000000.0,466666.6303562195
98,2,True,True,True,Si Metri Ji,1950000000.0,65000.24556197961
71,2,True,True,False,Salsabil,1185000000.0,39499.90464258625
50,1,False,False,True,Tenant,1250000000.0,41666.73576429542
53,1,False,True,False,Tenant,1113000000.0,37099.767086586035
60,1,True,True,True,Punak,2750000000.0,91666.71869265524
160,3,True,True,True,Pakdasht,980000000.0,32666.601508224398
63,2,True,False,True,Tenant,1890000000.0,62999.95514394529
96,2,True,True,True,Tenant,2400000000.0,79999.91493070884
90,2,True,True,True,Tenant,2300000000.0,76666.49786900809
120,3,True,True,True,Tenant,3240000000.0,107999.97590002217
100,2,True,True,True,Tenant,2600000000.0,86666.74595773748
80,2,True,True,True,Ostad Moein,2440000000.0,81333.35944637701
43,1,True,True,True,Tenant,1200000000.0,39999.93886659691
79,2,True,True,True,Tenant,2930000000.0,97666.61765202186
50,1,False,False,True,Tenant,1200000000.0,39999.944309617655
60,1,False,True,False,Tenant,1120000000.0,37333.405406919985
55,1,False,False,False,Tenant,1420000000.0,47333.34214213262
150,3,True,True,True,Dezashib,12000000000.0,400000.02901204705
55,1,True,True,True,Andisheh,450000000.0,15000.01491914467
55,1,False,True,False,Tenant,1155000000.0,38499.99557303642
100,2,True,True,True,Tajrish,5700000000.0,189999.88289943367
60,1,True,True,False,Tenant,1400000000.0,46666.64471385125
96,2,True,True,True,Gisha,5500000000.0,183333.3612091344
112,2,True,True,True,Persian Gulf Martyrs Lake,3300000000.0,110000.00883811044
65,2,True,True,False,Andisheh,600000000.0,19999.92307356866
100,2,True,True,True,Persian Gulf Martyrs Lake,1060000000.0,35333.39467310672
105,2,True,True,True,Yousef Abad,5600000000.0,186666.56287831254
125,3,True,False,False,Mirdamad,6500000000.0,216666.68632614258
48,1,True,True,False,Jeyhoon,995000000.0,33166.75213798683
67,2,True,True,True,Hakimiyeh,2170000000.0,72333.28321464572
83,2,True,True,True,Farmanieh,6200000000.0,206666.71122543496
150,3,True,True,True,Pardis,3900000000.0,129999.94864007471
100,2,True,True,True,Ostad Moein,3150000000.0,104999.85213764034
111,3,True,True,True,Persian Gulf Martyrs Lake,3150000000.0,105000.0488338474
53,2,False,False,False,Tenant,1100000000.0,36666.507426904784
75,2,False,False,True,Parand,350000000.0,11666.679041060293
92,2,True,True,True,Sabalan,2300000000.0,76666.6734135894
53,1,True,True,True,Jeyhoon,1500000000.0,50000.0937346486
47,1,False,True,False,Karoon,800000000.0,26666.701024121918
330,3,True,True,True,Farmanieh,46200000000.0,1540000.036136796
44,1,True,True,False,Jeyhoon,1040000000.0,34666.697652995485
80,2,True,True,True,Gheitarieh,6000000000.0,200000.06219638546
81,2,True,True,False,Valiasr,1800000000.0,59999.95332051753
117,3,True,True,True,Ostad Moein,3680000000.0,122666.74129416404
37,1,False,True,False,Azarbaijan,950000000.0,31666.75100919934
82,2,True,True,True,Parand,360000000.0,12000.088052169049
98,2,True,True,True,Si Metri Ji,1950000000.0,64999.89843755836
150,3,False,True,False,Zafar,6000000000.0,200000.04070022336
51,1,True,True,False,Hor Square,858500000.0,28616.78334806434
95,2,True,True,True,Shahran,3250000000.0,108333.22502077806
63,1,True,True,True,Ostad Moein,1280000000.0,42666.61546446936
80,2,False,False,True,Parand,390000000.0,13000.043755067885
133,3,True,True,True,Ekhtiarieh,8400000000.0,279999.8151756088
48,1,False,False,True,Fallah,710000000.0,23666.62645350128
185,3,True,True,True,East Ferdows Boulevard,9500000000.0,316666.6596575051
62,1,True,True,True,Fallah,806000000.0,26866.73371586335
75,2,True,False,True,Fallah,1200000000.0,39999.944410880475
48,1,False,False,True,Fallah,740000000.0,24666.618549948365
57,1,True,True,True,Ostad Moein,1600000000.0,53333.38512434398
55,3,True,True,True,Hashemi,1650000000.0,54999.99946980155
48,1,True,True,True,Ostad Moein,1350000000.0,44999.8454813048
49,1,True,True,True,Si Metri Ji,900000000.0,29999.975520373326
60,2,False,True,True,East Pars,1380000000.0,45999.849617852604
130,3,True,True,True,Persian Gulf Martyrs Lake,4150000000.0,138333.5362627033
70,2,True,False,True,Ray,1820000000.0,60666.649568714936
113,2,True,True,True,Persian Gulf Martyrs Lake,3170000000.0,105666.73014728607
80,2,True,True,True,Abazar,3000000000.0,99999.88191726503
93,2,True,True,False,Shahrake Quds,650000000.0,21666.653673180903
60,1,True,True,True,Railway,870000000.0,28999.94244318273
56,2,True,True,True,East Pars,1550000000.0,51666.69774269775
65,2,True,True,True,Central Janatabad,2620000000.0,87333.40318035864
68,2,False,True,True,Ostad Moein,1320000000.0,44000.04564523575
104,2,True,True,True,Si Metri Ji,1830000000.0,61000.01121306021
84,2,True,True,True,Central Janatabad,3850000000.0,128333.27855077309
72,2,True,True,False,West Ferdows Boulevard,2000000000.0,66666.61200808836
80,2,True,True,True,Shahrake Qods,880000000.0,29333.27845644669
68,2,True,True,True,Ostad Moein,1970000000.0,65666.77682976186
44,1,True,True,False,Jeyhoon,1050000000.0,34999.99865795273
105,2,True,True,True,Persian Gulf Martyrs Lake,2700000000.0,90000.0060111737
124,3,True,True,True,Shahr-e-Ziba,3980000000.0,132666.61501403083
220,3,True,True,True,Niavaran,20900000000.0,696666.675670375
83,2,True,True,True,West Ferdows Boulevard,2640000000.0,88000.10712775718
68,2,True,True,True,Ostad Moein,1970000000.0,65666.56560127878
115,2,True,True,True,West Ferdows Boulevard,4900000000.0,163333.43175483134
80,2,True,True,True,Ostad Moein,2250000000.0,74999.9788200968
66,1,False,True,False,Andisheh,750000000.0,25000.279430113995
68,2,True,True,True,West Ferdows Boulevard,2930000000.0,97666.7046625075
60,2,True,True,True,West Ferdows Boulevard,2550000000.0,84999.74210533912
62,2,True,True,False,Punak,2250000000.0,74999.92965152828
57,1,True,True,True,Ostad Moein,1600000000.0,53333.14633406698
87,2,True,False,True,Parastar,2500000000.0,83333.30966444487
59,1,True,True,False,West Ferdows Boulevard,1950000000.0,65000.083437765694
55,1,True,True,True,East Pars,1450000000.0,48333.283804722705
101,2,True,True,True,Persian Gulf Martyrs Lake,5252000000.0,175066.64078925762
62,2,True,True,False,Shahran,2100000000.0,69999.92166250631
113,2,True,True,True,Pasdaran,8475000000.0,282499.9163811082
78,2,True,True,True,Keshavarz Boulevard,3500000000.0,116666.4389400276
66,1,True,True,False,Shahrake Quds,520000000.0,17333.54557520438
38,1,False,True,False,Andisheh,320000000.0,10666.473663586401
90,2,True,True,False,Yousef Abad,6300000000.0,210000.02043242304
45,1,False,False,False,Karoon,680000000.0,22666.7077523022
72,2,True,True,True,Saadat Abad,4000000000.0,133333.20130125372
105,2,True,True,True,North Program Organization,4900000000.0,163333.3897783375
155,3,True,True,True,North Program Organization,5100000000.0,170000.00600368643
112,3,True,True,True,Abazar,4300000000.0,143333.21636487605
65,1,True,True,True,Hassan Abad,510000000.0,17000.047807516672
40,1,True,True,True,East Pars,1145000000.0,38166.752035001184
140,3,True,True,True,Persian Gulf Martyrs Lake,3800000000.0,126666.61671140234
155,3,True,True,True,North Program Organization,5300000000.0,176666.85807107398
50,1,True,True,True,West Ferdows Boulevard,2200000000.0,73333.34800391764
45,1,False,True,False,Islamshahr,218000000.0,7266.680417104553
68,1,True,True,True,Shahrake Gharb,5000000000.0,166666.71270826916
85,2,False,True,False,Islamshahr,430000000.0,14333.29044298862
170,3,True,True,True,North Program Organization,8000000000.0,266666.4266373735
50,1,False,True,False,Islamshahr,240000000.0,8000.16431872463
55,1,False,True,False,Islamshahr,330000000.0,10999.937563774007
75,2,True,True,True,Saadat Abad,315000000.0,10500.003687067196
96,3,True,False,True,Shahryar,1145000000.0,38166.58735124216
58,1,False,False,False,Parand,235000000.0,7833.287125721417
43,1,False,True,False,Nawab,700000000.0,23333.325519019574
58,1,False,False,False,Parand,255000000.0,8499.979868879682
103,2,True,True,True,Feiz Garden,4000000000.0,133333.22098359812
70,1,True,True,True,Pasdaran,5100000000.0,169999.87556605012
150,3,True,True,True,Pasdaran,9750000000.0,325000.05629280984
65,1,False,True,False,Pakdasht,320000000.0,10666.679218454217
140,2,False,True,True,Marzdaran,5400000000.0,179999.9479457116
79,2,False,True,True,Si Metri Ji,1400000000.0,46666.609438602274
97,2,False,False,True,Jeyhoon,2300000000.0,76666.7539250967
90,2,True,True,True,Marzdaran,6230000000.0,207666.5602251584
175,3,True,True,True,Waterfall,8600000000.0,286666.6633270062
90,2,True,True,True,Marzdaran,6500000000.0,216666.59178529723
58,1,True,True,False,Chidz,3000000000.0,100000.04144145301
100,2,True,True,True,Mahallati,5300000000.0,176666.64287721782
135,2,False,False,False,Seyed Khandan,3800000000.0,126666.63245549204
185,3,True,True,True,Ekhtiarieh,16200000000.0,540000.1468697231
50,1,False,True,False,Northern Janatabad,1745000000.0,58166.568242446185
85,2,True,True,True,Salsabil,2000000000.0,66666.57222112201
110,3,True,True,True,Abazar,4250000000.0,141666.81661485278
67,2,True,True,True,Central Janatabad,3150000000.0,104999.77883757446
190,3,True,True,True,East Ferdows Boulevard,9500000000.0,316666.65170320345
95,2,True,True,True,Yousef Abad,6300000000.0,209999.88693806046
55,1,True,True,False,Salsabil,1050000000.0,35000.095348141724
75,2,False,False,True,Parand,550000000.0,18333.407231749996
87,2,True,True,True,Jeyhoon,1860000000.0,61999.94698186491
42,1,True,True,True,Jeyhoon,930000000.0,30999.875149072555
80,1,True,True,True,Jordan,4500000000.0,149999.97809822124
102,2,True,True,True,Saadat Abad,5000000000.0,166666.68910415474
140,3,True,True,True,East Ferdows Boulevard,7300000000.0,243333.21939522016
120,2,True,True,True,Saadat Abad,6000000000.0,199999.94567890337
212,4,True,True,False,Farmanieh,36000000000.0,1200000.0260327235
62,2,True,True,False,Punak,2100000000.0,70000.08628597332
41,1,False,False,True,Si Metri Ji,790000000.0,26333.39139132433
75,2,False,True,True,Jeyhoon,1700000000.0,56666.62411886626
57,1,True,True,True,Si Metri Ji,990000000.0,33000.0698015647
50,1,True,True,True,Hashemi,1500000000.0,49999.87430216101
54,1,True,True,True,Punak,2820000000.0,94000.09902495693
133,3,True,True,True,Persian Gulf Martyrs Lake,7500000000.0,249999.94222643675
97,2,True,True,True,Shahrake Gharb,5600000000.0,186666.6339247587
165,3,True,True,True,Niavaran,17655000000.0,588499.9815299931
59,1,True,True,True,Qasr-od-Dasht,1150000000.0,38333.50899720132
60,2,True,True,False,Karoon,1450000000.0,48333.55952553172
135,2,True,True,True,Mirdamad,9970000000.0,332333.35314780986
60,1,False,True,False,Azarbaijan,740000000.0,24666.702250312315
52,1,True,True,True,Niavaran,4600000000.0,153333.6108356514
65,1,True,True,True,Hashemi,1530000000.0,51000.09309622458
95,2,True,True,True,Shahran,3150000000.0,104999.95456338431
60,1,True,True,False,Northern Janatabad,2280000000.0,76000.05891650567
92,2,True,True,True,Parand,590000000.0,19666.768347907364
83,2,True,True,True,Mirdamad,4900000000.0,163333.37691253924
72,2,True,True,False,Southern Janatabad,2090000000.0,69666.50720802126
122,3,True,True,True,Yousef Abad,6000000000.0,199999.8535366428
118,2,True,True,True,Shahrake Gharb,10300000000.0,343333.20871481753
120,2,True,True,True,Tehransar,3480000000.0,116000.06112757762
115,3,True,True,False,Gheitarieh,6400000000.0,213333.27529567972
102,2,True,True,True,Shahryar,1225000000.0,40833.35894025057
65,2,True,True,True,Shahran,2400000000.0,79999.87244166064
70,2,True,True,False,Punak,2170000000.0,72333.27465756377
66,2,True,True,True,Central Janatabad,2620000000.0,87333.5823413259
60,1,True,True,False,Punak,2700000000.0,90000.10242636994
46,1,True,True,False,Shahran,1650000000.0,55000.19098470642
180,3,True,True,True,Niavaran,16000000000.0,533333.2181212103
60,1,False,True,False,Keshavarz Boulevard,1900000000.0,63333.33167896675
145,3,True,True,True,Shahrake Qods,1740000000.0,57999.95921597108
63,1,True,True,True,Sadeghieh,1620000000.0,54000.07900507339
58,1,True,True,True,Jeyhoon,1300000000.0,43333.28761036185
83,2,True,True,True,Shahran,3200000000.0,106666.75206547994
136,3,True,True,True,Sadeghieh,5150000000.0,171666.81822599025
68,2,False,True,False,Pakdasht,510000000.0,17000.01264700698
