Unnamed: 0,car_name,price,kms_driven,year,engine_cc,seats,fuel_type_Diesel,fuel_type_Electric,fuel_type_Lpg,fuel_type_Petrol,transmission_Manual,ownership_1st Owner,ownership_2nd Owner,ownership_3rd Owner,ownership_4th Owner,ownership_5th Owner
4078,94,74.50 Lakh,"7,600 kms",1.6662641111165672,1995 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
1352,907,7.72 Lakh,"46,365 kms",0.3932277985732975,1461 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3321,976,4.12 Lakh,"3,415 kms",1.4116568486079133,1086 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
5018,1062,5.44 Lakh,"1,24,860 kms",0.1386205360646435,1461 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2130,1311,6.49 Lakh,"70,000 kms",-1.3890230389872802,2967 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
982,984,3.60 Lakh,"49,000 kms",0.6478350610819515,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
456,215,1.80 Lakh,"80,000 kms",-2.1528448265132423,1388 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1486,1742,35 Lakh,"20,000 kms",1.1570495860992591,2987 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
1079,1347,56.50 Lakh,"32,000 kms",1.1570495860992591,1248 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
1950,1252,3.41 Lakh,"47,756 kms",0.1386205360646435,1591 cc,5 Seats,False,False,False,False,True,True,False,False,False,False
4750,862,10 Lakh,"75,000 kms",0.1386205360646435,1197 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
689,1330,18.65 Lakh,"70,000 kms",-0.1159867264440103,1248 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
2429,642,3.34 Lakh,"46,895 kms",-0.3705939889526643,1199 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
641,400,8.35 Lakh,"28,000 kms",0.6478350610819515,2993 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2392,393,6.15 Lakh,"75,763 kms",-0.3705939889526643,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2825,350,6.50 Lakh,"1,20,000 kms",0.3932277985732975,1498 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1953,571,3.52 Lakh,"87,013 kms",-0.6252012514613183,1598 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
5189,528,1.32 Lakh,"76,154 kms",-1.898237564004588,1197 cc,5 Seats,False,False,True,False,True,False,True,False,False,False
3058,1799,1.58 Crore,"56,000 kms",0.6478350610819515,1199 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
3349,516,4 Lakh,"3,700 kms",1.4116568486079133,1582 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4184,1335,67 Lakh,"8,900 kms",1.4116568486079133,1498 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2710,666,5.51 Lakh,"31,253 kms",0.3932277985732975,1368 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4044,454,2.21 Lakh,"45,039 kms",-0.1159867264440103,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4089,371,4.50 Lakh,"91,000 kms",-0.1159867264440103,2998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5255,419,8.95 Lakh,"85,000 kms",0.3932277985732975,1950 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
3547,1770,7.57 Lakh,"83,474 kms",-0.3705939889526643,1198 cc,8 Seats,True,False,False,False,True,False,True,False,False,False
1884,162,2 Lakh,"1,58,763 kms",-0.8798085139699723,2179 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
4151,1750,7.03 Lakh,"89,611 kms",-1.3890230389872802,1497 cc,5 Seats,True,False,False,False,True,False,False,False,True,False
389,1183,4.75 Lakh,"80,000 kms",-0.6252012514613183,1197 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
2494,1161,3.10 Lakh,"55,000 kms",-0.8798085139699723,1591 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3781,701,4.33 Lakh,"88,581 kms",-0.1159867264440103,2179 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3036,1750,8.50 Lakh,"80,000 kms",-1.1344157764786262,1598 cc,5 Seats,True,False,False,False,True,False,False,True,False,False
3504,554,10.73 Lakh,"29,707 kms",1.1570495860992591,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
845,88,60 Lakh,"19,000 kms",1.4116568486079133,998 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
542,375,5.53 Lakh,"53,201 kms",0.3932277985732975,1798 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
91,494,4.60 Lakh,"29,900 kms",-0.1159867264440103,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5187,1089,6.91 Lakh,"88,972 kms",0.3932277985732975,1591 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
3339,620,3.94 Lakh,"10,000 kms",0.9024423235906056,1582 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1979,1769,5.66 Lakh,"91,865 kms",-1.1344157764786262,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3403,1735,2.04 Lakh,"30,056 kms",-1.1344157764786262,814 cc,7 Seats,False,False,False,True,True,False,True,False,False,False
3150,245,"50,000 ","45,000 kms",-2.1528448265132423,998 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
4509,183,10.50 Lakh,"50,000 kms",1.1570495860992591,1956 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4694,1075,3.15 Lakh,"93,009 kms",0.3932277985732975,1498 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3935,616,3.17 Lakh,"1,34,163 kms",-0.1159867264440103,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2964,980,1.34 Lakh,"1,40,511 kms",-1.1344157764786262,1086 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
2529,1725,5.25 Lakh,"67,000 kms",0.1386205360646435,1582 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3532,342,5 Lakh,"1,55,769 kms",-0.3705939889526643,999 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1676,725,23.90 Lakh,"19,000 kms",1.4116568486079133,1462 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
1048,492,2.65 Lakh,"1,34,698 kms",-0.6252012514613183,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2949,576,5.37 Lakh,"69,271 kms",0.1386205360646435,1798 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1960,1249,2.38 Lakh,"98,554 kms",-0.8798085139699723,2993 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2530,523,1.50 Lakh,"40,000 kms",-1.898237564004588,1591 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4023,1119,4.92 Lakh,"15,536 kms",1.4116568486079133,1591 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4529,1744,29 Lakh,"95,000 kms",0.3932277985732975,1197 cc,7 Seats,True,False,False,False,False,True,False,False,False,False
237,319,3.40 Lakh,"1,07,500 kms",-1.3890230389872802,1497 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
3593,972,3 Lakh,"25,000 kms",0.9024423235906056,793 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
4163,913,15.58 Lakh,"17,280 kms",1.1570495860992591,624 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
1133,454,2.30 Lakh,"67,885 kms",-0.6252012514613183,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2880,976,3 Lakh,"20,000 kms",0.3932277985732975,796 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1805,52,16 Lakh,"50,000 kms",-0.8798085139699723,2993 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
5228,676,9.29 Lakh,"24,561 kms",1.4116568486079133,1405 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
163,52,33 Lakh,"10,793 kms",0.9024423235906056,1995 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4165,480,4.68 Lakh,"24,623 kms",0.9024423235906056,2987 cc,7 Seats,False,False,False,True,True,False,True,False,False,False
5246,722,22.90 Lakh,"79,004 kms",-0.8798085139699723,1498 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
5193,1249,2.11 Lakh,"83,436 kms",-0.8798085139699723,1582 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
4053,1184,5.20 Lakh,"20,582 kms",0.3932277985732975,796 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4139,999,4.91 Lakh,"26,320 kms",0.3932277985732975,1199 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3882,1597,1 Lakh,"1,20,000 kms",-1.3890230389872802,1197 cc,5 Seats,True,False,False,False,True,False,False,True,False,False
265,512,4.95 Lakh,"30,000 kms",0.9024423235906056,1086 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2001,1875,2.99 Lakh,"76,000 kms",-1.1344157764786262,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1811,1865,8.50 Lakh,"95,000 kms",0.6478350610819515,1796 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
2978,672,5.65 Lakh,"10,188 kms",0.1386205360646435,2143 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3773,319,3.40 Lakh,"75,000 kms",-1.1344157764786262,1086 cc,6 Seats,False,False,False,True,True,True,False,False,False,False
2906,1242,5.10 Lakh,"60,000 kms",1.4116568486079133,3996 cc,5 Seats,False,False,False,False,True,False,True,False,False,False
4789,923,10.25 Lakh,"82,000 kms",0.9024423235906056,1196 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1428,1796,15.76 Lakh,"1,16,378 kms",0.6478350610819515,998 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
398,1837,6.85 Lakh,"46,000 kms",0.3932277985732975,999 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3390,702,3.10 Lakh,"70,000 kms",-0.3705939889526643,999 cc,5 Seats,True,False,False,False,True,False,False,True,False,False
947,965,"45,000 ","50,000 kms",-3.93509566407382,1197 cc,7 Seats,False,False,False,True,True,False,False,False,True,False
3078,45,46 Lakh,"65,000 kms",0.3932277985732975,999 cc,7 Seats,True,False,False,False,False,True,False,False,False,False
3138,1559,7 Lakh,"30,000 kms",1.4116568486079133,1248 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4920,451,1.90 Lakh,"60,000 kms",-0.8798085139699723,999 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
5126,972,2.75 Lakh,"22,999 kms",0.3932277985732975,1199 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3229,830,6.13 Lakh,"58,245 kms",0.3932277985732975,1499 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
3413,883,3.70 Lakh,"2,95,392 kms",-1.1344157764786262,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1452,1894,60 Lakh,"7,500 kms",1.1570495860992591,1198 cc,6 Seats,True,False,False,False,False,True,False,False,False,False
593,1211,3.99 Lakh,"39,000 kms",-0.6252012514613183,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2725,1245,"90,174 ","90,147 kms",-1.898237564004588,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
41,755,15.53 Lakh,"18,557 kms",0.9024423235906056,1353 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
560,998,6.18 Lakh,"54,166 kms",0.1386205360646435,1399 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
3555,959,2.04 Lakh,"1,52,308 kms",-1.643630301495934,1086 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3692,1671,3.40 Lakh,"1,10,000 kms",-0.6252012514613183,999 cc,5 Seats,True,False,False,False,True,False,False,True,False,False
243,1288,"55,000 ","90,000 kms",-3.425881139056512,993 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
3172,1207,4.25 Lakh,"77,173 kms",-0.1159867264440103,1198 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1339,447,19.75 Lakh,"8,000 kms",1.4116568486079133,1497 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
3365,987,"98,900 ","15,000 kms",-2.66205935153055,1461 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3586,169,3.50 Lakh,"1,27,000 kms",-0.1159867264440103,796 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
405,747,27.25 Lakh,"15,000 kms",1.4116568486079133,1368 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
1442,23,36.75 Lakh,"30,000 kms",0.6478350610819515,1086 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
261,1840,3.30 Lakh,"64,000 kms",-1.1344157764786262,1199 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4149,709,6.89 Lakh,"33,013 kms",0.9024423235906056,2143 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
5031,327,1.74 Lakh,"1,12,886 kms",-1.898237564004588,1956 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1689,158,"60,000 ","20,000 kms",-3.425881139056512,796 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1725,1543,6.89 Lakh,"29,500 kms",-0.6252012514613183,1493 cc,7 Seats,False,False,False,True,False,True,False,False,False,False
1203,86,28.10 Lakh,"68,753 kms",0.9024423235906056,1956 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
834,1318,39 Lakh,"24,000 kms",1.1570495860992591,1197 cc,7 Seats,True,False,False,False,False,False,True,False,False,False
1866,347,7.25 Lakh,"50,000 kms",-0.1159867264440103,1197 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
2496,875,9.05 Lakh,"17,001 kms",0.9024423235906056,1248 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
3016,44,18.75 Lakh,"43,000 kms",-0.3705939889526643,1950 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
4152,61,48 Lakh,"29,000 kms",0.9024423235906056,999 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
2010,364,1.40 Lakh,"1,10,000 kms",-2.1528448265132423,1199 cc,7 Seats,False,False,False,True,True,False,False,True,False,False
3361,1754,12.70 Lakh,"1,10,000 kms",-0.1159867264440103,2179 cc,5 Seats,True,False,False,False,True,False,False,True,False,False
340,233,1.63 Lakh,"75,991 kms",-1.3890230389872802,1196 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3624,1691,4.80 Lakh,"70,000 kms",0.9024423235906056,993 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1601,1040,9.50 Lakh,"39,600 kms",0.6478350610819515,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2796,972,1.75 Lakh,"50,000 kms",-0.3705939889526643,796 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
5214,1247,5 Lakh,"68,000 kms",-1.1344157764786262,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5177,1602,"95,633 ","1,30,265 kms",-0.6252012514613183,1197 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
480,838,2.60 Lakh,"1,00,000 kms",-5.208131976617089,1199 cc,6 Seats,True,False,False,False,True,True,False,False,False,False
4884,566,6.25 Lakh,"87,770 kms",0.1386205360646435,1248 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2785,1661,8 Lakh,"10,000 kms",1.6662641111165672,1498 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1523,1722,8.75 Lakh,"99,300 kms",-0.1159867264440103,4367 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
4109,1211,6.80 Lakh,"15,000 kms",1.4116568486079133,1950 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4896,421,9.40 Lakh,"72,500 kms",0.1386205360646435,936 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
5114,933,9.17 Lakh,"1,40,556 kms",0.3932277985732975,1497 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3697,1130,1.50 Lakh,"1,10,000 kms",-1.643630301495934,2487 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
799,553,11.85 Lakh,"11,069 kms",1.4116568486079133,1497 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
1766,501,6 Lakh,"40,000 kms",0.9024423235906056,1199 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4934,221,"60,000 ","1,10,000 kms",-2.407452089021896,1199 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3888,1430,6.40 Lakh,"1,20,000 kms",0.3932277985732975,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2453,1750,10.52 Lakh,"1,18,649 kms",-1.1344157764786262,1086 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3484,999,4.76 Lakh,"78,178 kms",0.3932277985732975,814 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
4998,347,6.48 Lakh,"99,163 kms",-0.1159867264440103,1497 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4866,1735,3.36 Lakh,"81,899 kms",-0.3705939889526643,814 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
5158,1279,7.44 Lakh,"1,13,006 kms",0.9024423235906056,1461 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
363,1002,7.10 Lakh,"45,879 kms",0.1386205360646435,1248 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1271,817,14.50 Lakh,"54,001 kms",0.9024423235906056,1798 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
3733,1656,7.60 Lakh,"34,346 kms",0.9024423235906056,1396 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4964,1005,5.36 Lakh,"91,498 kms",-0.1159867264440103,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3752,291,3.78 Lakh,"37,083 kms",-0.3705939889526643,1047 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5170,622,5.15 Lakh,"22,939 kms",0.6478350610819515,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4564,647,5.68 Lakh,"69,475 kms",0.6478350610819515,1582 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
347,85,45.50 Lakh,"9,000 kms",1.4116568486079133,1995 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4400,693,4.65 Lakh,"23,000 kms",-0.3705939889526643,1396 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5096,689,2.76 Lakh,"1,27,936 kms",-0.6252012514613183,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2562,1067,5.65 Lakh,"56,150 kms",0.1386205360646435,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3027,32,14.75 Lakh,"76,000 kms",0.1386205360646435,1462 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
5059,147,2.50 Lakh,"84,000 kms",0.1386205360646435,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1423,1404,3.39 Lakh,"61,034 kms",-0.1159867264440103,1120 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
656,310,12.50 Lakh,"74,007 kms",-0.1159867264440103,2179 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
3886,741,10 Lakh,"90,000 kms",0.3932277985732975,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
5084,504,3.85 Lakh,"19,079 kms",-0.1159867264440103,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2102,1365,9.50 Lakh,"87,000 kms",-2.1528448265132423,1248 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
632,77,72.50 Lakh,"22,000 kms",0.3932277985732975,1193 cc,4 Seats,True,False,False,False,False,True,False,False,False,False
3505,668,5.27 Lakh,"47,387 kms",0.1386205360646435,1197 cc,8 Seats,True,False,False,False,True,False,False,True,False,False
2493,1075,4.15 Lakh,"25,000 kms",0.9024423235906056,1368 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2665,351,5.55 Lakh,"72,375 kms",-0.1159867264440103,796 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4006,1287,1.44 Lakh,"59,807 kms",-1.3890230389872802,1248 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
4269,591,10.66 Lakh,"7,622 kms",1.6662641111165672,1968 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4008,933,9.75 Lakh,"1,00,746 kms",0.3932277985732975,1248 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3755,418,8.14 Lakh,"64,179 kms",0.6478350610819515,1248 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
4228,554,10.20 Lakh,"58,499 kms",0.9024423235906056,1995 cc,7 Seats,False,False,False,True,False,True,False,False,False,False
2500,1099,5.25 Lakh,"55,352 kms",-0.6252012514613183,1997 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
1465,1707,23.50 Lakh,"47,000 kms",0.3932277985732975,2993 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
3429,208,6.46 Lakh,"2,05,129 kms",-0.3705939889526643,1193 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4460,1072,1.30 Lakh,"1,00,000 kms",-1.3890230389872802,1248 cc,7 Seats,False,False,False,False,True,False,False,False,True,False
115,82,14.50 Lakh,"80,000 kms",-0.3705939889526643,1995 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
1821,453,2.50 Lakh,"63,463 kms",-0.6252012514613183,796 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1494,1394,3.55 Lakh,"56,000 kms",0.6478350610819515,1995 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2401,398,8.32 Lakh,"76,407 kms",0.6478350610819515,999 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
1232,794,85 Lakh,"38,000 kms",1.1570495860992591,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2661,1726,4.17 Lakh,"20,241 kms",-0.1159867264440103,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2817,607,4.50 Lakh,"60,000 kms",-0.1159867264440103,1086 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3479,1771,6.31 Lakh,"1,19,363 kms",-0.3705939889526643,1197 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
5041,1016,6.12 Lakh,"57,936 kms",1.1570495860992591,2179 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1153,37,21 Lakh,"35,000 kms",-0.1159867264440103,2179 cc,7 Seats,True,False,False,False,False,True,False,False,False,False
4381,948,4.29 Lakh,"1,21,446 kms",-0.8798085139699723,1991 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4901,1051,8.49 Lakh,"52,200 kms",0.9024423235906056,999 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
57,730,14 Lakh,"50,000 kms",0.6478350610819515,1368 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4110,1127,1.15 Lakh,"1,62,000 kms",-1.643630301495934,2179 cc,5 Seats,True,False,False,False,True,False,False,False,True,False
3887,1441,7.50 Lakh,"17,000 kms",1.1570495860992591,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4751,684,8.20 Lakh,"30,000 kms",1.1570495860992591,2179 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
5450,720,19.90 Lakh,"17,000 kms",-0.3705939889526643,4461 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
1735,627,3.35 Lakh,"41,525 kms",-1.1344157764786262,1353 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
4970,1831,3.68 Lakh,"94,167 kms",-0.3705939889526643,1196 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
2823,633,2 Lakh,"60,000 kms",-1.1344157764786262,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2196,1265,5.25 Lakh,"22,000 kms",0.6478350610819515,1498 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
159,694,3.91 Lakh,"56,000 kms",-0.6252012514613183,1396 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
2475,488,3.60 Lakh,"35,315 kms",-0.6252012514613183,1396 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2564,351,4.90 Lakh,"60,000 kms",-0.1159867264440103,2494 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3831,1266,3.97 Lakh,"70,000 kms",-0.3705939889526643,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4904,1032,4.50 Lakh,"57,313 kms",0.9024423235906056,1086 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2608,862,7.50 Lakh,"1,30,000 kms",-0.1159867264440103,1461 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4264,460,2.17 Lakh,"37,646 kms",-0.3705939889526643,1462 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
707,1667,12.15 Lakh,"13,093 kms",1.6662641111165672,1497 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
3046,88,60 Lakh,"19,000 kms",1.4116568486079133,1997 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4712,504,3.85 Lakh,"50,185 kms",-0.1159867264440103,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1093,1048,12.43 Lakh,"3,925 kms",1.6662641111165672,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4210,127,2.45 Lakh,"64,000 kms",-0.3705939889526643,1086 cc,4 Seats,True,False,False,False,True,True,False,False,False,False
1376,1462,7.75 Lakh,"6,494 kms",1.4116568486079133,998 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
5415,1397,1.70 Lakh,"1,10,000 kms",-0.6252012514613183,1248 cc,5 Seats,True,False,False,False,True,False,False,True,False,False
72,54,13.50 Lakh,"99,000 kms",-0.1159867264440103,1995 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
1922,653,2.52 Lakh,"34,453 kms",-1.3890230389872802,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5157,1822,4.97 Lakh,"53,003 kms",-0.8798085139699723,796 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1764,1788,24.50 Lakh,"50,000 kms",1.1570495860992591,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
743,131,"99,205 ","84,489 kms",-1.1344157764786262,1493 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
5401,994,1.25 Lakh,"1,20,000 kms",-2.1528448265132423,2982 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1005,404,1.28 Lakh,"73,592 kms",-1.3890230389872802,1248 cc,5 Seats,False,False,True,False,True,False,True,False,False,False
2668,641,2.07 Lakh,"56,441 kms",-1.1344157764786262,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1190,714,74 Lakh,"9,900 kms",1.4116568486079133,1498 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
3868,1461,7.20 Lakh,"14,000 kms",1.6662641111165672,1396 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2601,564,4.31 Lakh,"55,000 kms",-0.3705939889526643,1396 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1125,996,6.30 Lakh,"36,438 kms",0.6478350610819515,2179 cc,7 Seats,False,False,False,True,True,False,True,False,False,False
1241,15,16.19 Lakh,"29,397 kms",-0.3705939889526643,1997 cc,7 Seats,True,False,False,False,False,True,False,False,False,False
4456,1256,1.75 Lakh,"70,000 kms",-1.643630301495934,1197 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
4552,1101,4.09 Lakh,"93,703 kms",-0.6252012514613183,1299 cc,5 Seats,False,False,False,True,True,False,False,False,True,False
5197,1192,3.69 Lakh,"79,052 kms",-0.3705939889526643,1498 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
3351,511,4.25 Lakh,"20,000 kms",0.9024423235906056,1798 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
